controlno,Title,Author,Callno,Accession,Copyright
70912142207,Supervision of instruction,"Bago, Adelaida L.",371.2 B148 08E,37841,2008
92904043822,The art of teaching : best practices,Jaime An Lim,371.102 A784 08E,38708,2008
72412135019,Lecture notes in environmental science,"Lee, Sergio J.",363.7 L481 08E,37875,2008
110409140052,Effective speech communication,"Flores, Carmelita S.",372.622 F634 08E,36017,2008
80811112308,Theories and principles of educational technology,"Garo, Candelaria D.",371.33 G237 08E,37382,2008
80208211554,Curriculum development,"Bilbao, Purita P.",372.001 B595,35717,2008
72412135019,Lecture notes in environmental science,"Lee, Sergio J.",363.7 L481 08E,37850,2008
70511084541,Guidance and counseling in schools,"Cinco, Linda Ambida",371.4 C574 08E,37134,2008
82709080228,Special events,"Goldblatt, Joe",394.26068 G618 08E,36100,2008
82709080050,Food security management,"Jayakumar, A.",363.192 J42,36093,2008
20307184751,Principles and ethics of tour guiding,"Cruz, Zenaida Lansangan",338.4792 C957,35872,2008
82312134343,Introduction to counseling and guidance,"Gibson, Robert L.",371.4 G449 08E,37645,2008
70511084541,Guidance and counseling in schools,"Cinco, Linda Ambida",371.4 C574 08E,37135,2008
70511084541,Guidance and counseling in schools,"Cinco, Linda Ambida",371.4 C574 08E,37136,2008
72412134719,Understanding the earth through environmental science,"Andaya, Cynthia V.",363.7 A543 08E,37849,2008
102010113232,Study and communication skills,"Guiyab, Rivera G.",371.30281 G968 08E,36901,2008
102010113232,Study and communication skills,"Guiyab, Rivera G.",371.30281 G968 08E,36902,2008
82311112154,Ang guro ng bagong milenyo,"Mayos, Norma S.",371.33 M473 08E,37394,2008
20307184751,Principles and ethics of tour guiding,"Cruz, Zenaida Lansangan",338.4792 C957,35871,2008
80812132801,Writing across disciplines,"Infante, Dennis G.",372.623 I43 09E,37756,2009
70411163017,Study and thinking skills,"Balinas, Elvira S.",418.0071 B186 09E,37200,2009
70109111210,Exploring second language classroom research,"Nunan, David",370.7 N972 09E,36021,2009
70109111210,Exploring second language classroom research,"Nunan, David",370.7 N972 09E,36020,2009
71211114326,Essentials of values education,"Bauzon, Prisciliano T.",370.13 B352 09E,37124,2009
71211114326,Essentials of values education,"Bauzon, Prisciliano T.",370.13 B352 09E,37125,2009
71211114717,Principles of teaching 1,"Agno, Lydia N.",371.3 A274 09E,37197,2009
71211115018,Methods of teaching,"Salandanan, Gloria G.",371.3 S161 09E,37139,2009
72412134847,Environmental science,"Enger, Eldon D.",363.7 E57 09E,37866,2009
71211141722,Preparing for the licensure examination for teachers professional education,"Agno, Lydia M.",370.711 A274 09E,37215,2009
80111153916,Innovative teaching and evaluation,"Nem Singh, Rosario P.",371.3 N436 09E,37138,2009
12611101406,Handbook on principles of teaching I,"Casinto, Carlo Domingo",371.102 C33 09IE,36998,2009
12611101911,A survival guide for hotel professionals,"Gelb, Alan",305.553 G314 09E,36959,2009
93010111114,Event management,"Salvador, Germaine Angelica",394.26068 S182 09E,36845,2009
71212113019,Entrepreneurship and small business management in the hospitality industry,"Lee-Ross, Darren",338.04 L477 09E,37731,2009
92904043115,Drug and substance use among Filipino street children in an urban setting : a qualitative study,"De Jesus, Armando F.",362.29 D326 09E,38728,2009
12611101406,Handbook on principles of teaching I,"Casinto, Carlo Domingo",371.102 C33 09IE,36997,2009
80812132801,Writing across disciplines,"Infante, Dennis G.",372.623 I43 09E,37757,2009
71211115018,Methods of teaching,"Salandanan, Gloria G.",371.3 S161 09E,37140,2009
82312134450,Thought and expressions,"Flores, Magelende, M.",372.623 F634 09E,37873,2009
80812133253,Out-of-the box retailing,"Garrovillas, Eduardo P.",381.1 G243 09E,37845,2009
82312133931,Fundamentals philosophies of education,"Bauzon, Prisciliano T.",370.1 B552 09E,37941,2009
101719134443,Teaching schoolchildren virtues,"Ramirez, Veronica S.",372.81 R173 09E,41553,2009
91812083128,Pundasyon sa pagtuturo ng Hekasi sa paaralang elementary,"Agno, Lydia N.",371.3 A274 09E,37863,2009
91109151427,Principles of marketing,"Ac-ac, Maria Victoria M.",380.1 A168 09E,36188,2009
82312133931,Fundamentals philosophies of education,"Bauzon, Prisciliano T.",370.1 B552 09E,37940,2009
82312134033,LET reviewer for topnotchers,"Barbacena, Cherrypyn",370.711 B228 10E,37717,2010
71211114125,Foundations of education 1,"Tulio, Doris D.",370.1 T917 10E,37122,2010
90612132411,Field study 1-6,"Salana, June P.",370.711 S161 10E,37819,2010
82311112558,Travel tourism and eco-tourism,"Singh, Mahash Chandra",338.4791 S617 10E,37411,2010
82311112325,Tourism employment,"Shrivastava, Atul",338.47931 S561 10E,37410,2010
81810154738,How to prepare for the LET proffessional development tools for the Lincensure Examination for Teachers,"Bognot, Filipinas L.",370.711 B675 10E,36795,2010
71211141836,Retail franchising,"Sidhpuria, Manish V.",381.13 S568 10E,38580,2010
81810154738,How to prepare for the LET proffessional development tools for the Lincensure Examination for Teachers,"Bognot, Filipinas L.",370.711 B675 10E,36793,2010
82312134134,How to design and evaluate research in education,"Fraenkel, Jack R.",370.72 F799 10E,37673,2010
90612132411,Field study 1-6,"Salana, June P.",370.711 S161 10E,37820,2010
81214162000,Product and brand management,"Mathur, U.C.",382.4 M426 10E,38628,2010
111910155556,Field study 2,"Corpuz, Brenda B.",370.711 C822 10E,367010,2010
81810154738,How to prepare for the LET proffessional development tools for the Lincensure Examination for Teachers,"Bognot, Filipinas L.",370.711 B675 10E,36794,2010
71211141836,Retail franchising,"Sidhpuria, Manish V.",381.13 S568 10E,37296,2010
71211114844,Principles of teaching 2,"Agno, Lydia N.",371.3 A274 10E,37193,2010
90612132411,Field study 1-6,"Salana, June P.",370.711 S161 10E,37814,2010
90612132411,Field study 1-6,"Salana, June P.",370.711 S161 10E,37815,2010
71211114844,Principles of teaching 2,"Agno, Lydia N.",371.3 A274 10E,37194,2010
90612132411,Field study 1-6,"Salana, June P.",370.711 S161 10E,37813,2010
90612132411,Field study 1-6,"Salana, June P.",370.711 S161 10E,37816,2010
90612132411,Field study 1-6,"Salana, June P.",370.711 S161 10E,37818,2010
71211141836,Retail franchising,"Sidhpuria, Manish V.",381.13 S568 10E,37295,2010
71211141836,Retail franchising,"Sidhpuria, Manish V.",381.13 S568 10E,38579,2010
111910153340,Field study 5 : learning assessment strategies,"Lucido, Paz I.",370.711 L937 10E,37019,2010
111910155911,Field study 1,"Lucas, Maria Rita D.",370.711 L933 10E,37006,2010
111910155911,Field study 1,"Lucas, Maria Rita D.",370.711 L933 10E,37005,2010
111910155556,Field study 2,"Corpuz, Brenda B.",370.711 C822 10E,367009,2010
90612132411,Field study 1-6,"Salana, June P.",370.711 S161 10E,37817,2010
81214161705,College reading and writing,"Roldan, Aurora H.",372.4 R744 10E,38550,2010
111910155911,Field study 1,"Lucas, Maria Rita D.",370.711 L933 10E,37008,2010
111910153202,Field study 6 : on becoming a teacher,"Bilbao, Purita B.",370.711 B595 10E,37020,2010
81112090603,"Food safety, sanitation and hygiene","Alvarez, Helen U.",363.192 A473 10E,37764,2010
81112090603,"Food safety, sanitation and hygiene","Alvarez, Helen U.",363.192 A473 10E,37765,2010
91812083418,How to teach the Filipino preschool,"Leviste, Joyce V.",371.3 L666 10E,37723,2010
72412135236,College writing skills with readings,"Langan, John L.",372.623 L269 10E,37713,2010
111910153202,Field study 6 : on becoming a teacher,"Bilbao, Purita B.",370.711 B595 10E,37021,2010
90612132411,Field study 1-6,"Salana, June P.",370.711 S161 10E,37824,2010
111910153516,Field study 4,"Borabo, Milagros L.",370.711 B726 10E,37014,2010
12611101004,Event management,"McCartney, Glenn",394.26068 M123 10E,37001,2010
90612132411,Field study 1-6,"Salana, June P.",370.711 S161 10E,37823,2010
90612132411,Field study 1-6,"Salana, June P.",370.711 S161 10E,37822,2010
111910153516,Field study 4,"Borabo, Milagros L.",370.711 B726 10E,37015,2010
111910153516,Field study 4,"Borabo, Milagros L.",370.711 B726 10E,37016,2010
111910155400,Field study 3,"Lucas, Maria Rita D.",370.711 L933 10E,37011,2010
81214161705,College reading and writing,"Roldan, Aurora H.",372.4 R744 10E,38549,2010
111910153340,Field study 5 : learning assessment strategies,"Lucido, Paz I.",370.711 L937 10E,37017,2010
71211114125,Foundations of education 1,"Tulio, Doris D.",370.1 T917 10E,37123,2010
111910153202,Field study 6 : on becoming a teacher,"Bilbao, Purita B.",370.711 B595 10E,37022,2010
90612132411,Field study 1-6,"Salana, June P.",370.711 S161 10E,37821,2010
111910155400,Field study 3,"Lucas, Maria Rita D.",370.711 L933 10E,37013,2010
111910153340,Field study 5 : learning assessment strategies,"Lucido, Paz I.",370.711 L937 10E,37018,2010
111910155400,Field study 3,"Lucas, Maria Rita D.",370.711 L933 10E,37012,2010
120315110034,Lecture notes in environmental science,"Lee, Sergio J.",363.7 L481 10E,39434,2010
82312134721,Thesis writing with confidence,"Bago, Adelaida L.",378.242 B148 11E,37900,2011
82312134721,Thesis writing with confidence,"Bago, Adelaida L.",378.242 B148 11E,37901,2011
80111154217,A simplified approach to thesis and dissertation writing,"Tejero, Erlinda Galero",378.242 T266 11E,37132,2011
80111154217,A simplified approach to thesis and dissertation writing,"Tejero, Erlinda Galero",378.242 T266 11E,37133,2011
81112090947,Assessment of student learning 1,"Calmorin, Laurentina P.",371.262 C164 I,37775,2011
82312134721,Thesis writing with confidence,"Bago, Adelaida L.",378.242 B148 11E,37899,2011
60512104025,Principle of marketing,"Kothler, Philip",380.1 K87 11E,37591,2011
12611101203,Effective classroom management and making the first days of classes significant to the learners,"Yap - Patron, Ida",371.1024 Y25 11E,36985,2011
70411162308,Assessment of student learning 1 and 2,"Del Socorro, Felicidad R.",371.262 D365 11E,37182,2011
82312134721,Thesis writing with confidence,"Bago, Adelaida L.",378.242 B148 11E,37898,2011
81112090947,Assessment of student learning 1,"Calmorin, Laurentina P.",371.262 C164 I,37776,2011
81112091156,Assessment of student learning 2,"Calmorin, Laurentina P.",371.262 C164 11E II,37778,2011
81214155754,Focus,"Schmoker, Michael J.",371.102 S356 11E,38663,2011
81112091156,Assessment of student learning 2,"Calmorin, Laurentina P.",371.262 C164 11E II,37926,2011
81112091156,Assessment of student learning 2,"Calmorin, Laurentina P.",371.262 C164 11E II,37927,2011
12611101203,Effective classroom management and making the first days of classes significant to the learners,"Yap - Patron, Ida",371.1024 Y25 11E,36987,2011
12611101203,Effective classroom management and making the first days of classes significant to the learners,"Yap - Patron, Ida",371.1024 Y25 11E,36986,2011
12611101203,Effective classroom management and making the first days of classes significant to the learners,"Yap - Patron, Ida",371.1024 Y25 11E,36988,2011
81419143650,Principles of marketing,"Kother, Philip",380.1 K87 11E,37509,2011
80812133056,Principles of marketing,"Kotler, Philip",380.1 K87 11E,37591,2011
81112091156,Assessment of student learning 2,"Calmorin, Laurentina P.",371.262 C164 11E II,37777,2011
52015083936,"Event Management for tourism, sports, business
and MICE : a Philippine perspective","Disimulacion, Maria Arlene T.",394.26068 D611 12E,38993,2012
92619140554,Extend of problems and coping mechanisms of children of overseas Filipino Workers,"Lagman, Maricel A.",T 371.4 L175,40062,2012
81112090729,Assessment of learning,"Buenaflor, Roberto C.",371.262 B928 12E,37808,2012
81112090729,Assessment of learning,"Buenaflor, Roberto C.",371.262 B928 12E,37809,2012
81112090729,Assessment of learning,"Buenaflor, Roberto C.",371.262 B928 12E,37930,2012
81112090729,Assessment of learning,"Buenaflor, Roberto C.",371.262 B928 12E,37931,2012
120315131909,Principles of marketing,"Kurtz, David L.",380.1 K96 12E,39441,2012
111512152152,LET,"Bognot, Filipinas L.",370.711 B675 12E,38024,2012
111512152152,LET,"Bognot, Filipinas L.",370.711 B675 12E,38023,2012
92904051055,Elements of teaching,"Salandanan, Gloria G.",371.102 S161 12E,38697,2012
92904050541,Who is a good teacher / principal?,"Vishala, Mary",371.1 V822 12E,38705,2012
92904044359,Ten must-do steps for top rank classroom learning,"Pagaduan, Angel N.",371.30281 P128 12E,38715,2012
81214161116,Educational technology 2,"Lucido, Paz I.",371.33 L937 12E,38553,2012
81214161116,Educational technology 2,"Lucido, Paz I.",371.33 L937 12E,38554,2012
71212113352,Environmental science,"Mosteiro, Arnold P.",363.7 M915 12E,37634,2012
111512152152,LET,"Bognot, Filipinas L.",370.711 B675 12E,38021,2012
52015083936,"Event Management for tourism, sports, business
and MICE : a Philippine perspective","Disimulacion, Maria Arlene T.",394.26068 D611 12E,38992,2012
92619140554,Extend of problems and coping mechanisms of children of overseas Filipino Workers,"Lagman, Maricel A.",T 371.4 L175,38193,2012
81419135628,Transformational and transactional leadership styles of principals and teachers moral in accredited private high schools in Region III,"Ravela, Ma. Cristina D.",DS 371.2012 R252 12E,38207,2012
112114131649,Mythology : timeless tales of gods and Heroes,"Hamilton, Edith",398.2 H217 12E,39842,2012
112114131433,Enhancing reading and writing,"Cabagui, Gloria M. Marapia",372.47 C112 12E,38802,2012
112114131433,Enhancing reading and writing,"Cabagui, Gloria M. Marapia",372.47 C112 12E,38801,2012
111512150345,"A survey of the reading comprehension abilities and disabilities of Grade VI pupils in San Fernando Sur, Elementary School, San Fernando Sur, Cabiao, Nueva Ecija SY 2011-2012","Jimenez, Rocelle I.",UT 372.47 J61 12E,38019,2012
82312134247,Principles of teaching 1,"Gacelo, Ester P.",371.3 G121 12E,37840,2012
112018083812,Festival Philippines: a guide to the country's colourful festivities,"Urlanda, Randy V.",394.269599 U77 12E,40680,2012
112018083812,Festival Philippines: a guide to the country's colourful festivities,"Urlanda, Randy V.",394.269599 U77 12E,40679,2012
51618101610,"Science, technology and society","Agsalud, Priscilla S. L.",372.35 A281 12E,40364,2012
51618101610,"Science, technology and society","Agsalud, Priscilla S. L.",372.35 A281 12E,40365,2012
51915142733,Philippine tourist destination,"So, Paul Lim",338.409599 S676 12E,38996,2012
111512152152,LET,"Bognot, Filipinas L.",370.711 B675 12E,38022,2012
112114081702,Assessment of Student learning 1,"Buendicho, Flordeliza C",371.262 B928 13E,38777,2013
112114081702,Assessment of Student learning 1,"Buendicho, Flordeliza C",371.262 B928 13E,38778,2013
81214155247,Social dimensions of education,"Tamayao, Antonio I.",370.115 T153 13E,38546,2013
81214155247,Social dimensions of education,"Tamayao, Antonio I.",370.115 T153 13E,38545,2013
93004024142,Reflections on teaching,"Cerda, Roger Don SJ.",371.102 R281 13E,38707,2013
92904052618,Teacher factor : what I truly learned when I become a teacher ; things everyone should learn too!,"Paguio, George D.",371.102 P128 13E,38713,2013
